Date,Beras,Daging Ayam,Daging Sapi,Telur Ayam,Bawang Merah,Bawang Putih,Cabai Merah,Cabai Rawit,Minyak Goreng,Gula Pasir
27/ 03/ 2017,14650.00,57500.00,122500.00,19500.00,26750.00,35000.00,21350.00,37750.00,13900.00,15100.00
28/ 03/ 2017,10450.00,32150.00,125650.00,18850.00,29500.00,37150.00,22400.00,48300.00,13550.00,14700.00
29/ 03/ 2017,10450.00,32150.00,125650.00,18850.00,29500.00,37150.00,22400.00,48300.00,13550.00,14700.00
30/ 03/ 2017,11750.00,30300.00,114700.00,20450.00,33850.00,38600.00,31250.00,57900.00,13800.00,16150.00
31/ 03/ 2017,11700.00,27500.00,117100.00,19650.00,26550.00,32000.00,23800.00,47600.00,13700.00,14550.00
03/ 04/ 2017,11600.00,29050.00,114150.00,19550.00,32650.00,37700.00,29000.00,50250.00,13700.00,14400.00
04/ 04/ 2017,11100.00,30000.00,117450.00,19550.00,32550.00,37750.00,26550.00,49050.00,13600.00,14650.00
05/ 04/ 2017,11350.00,30050.00,116750.00,19900.00,32350.00,38100.00,27100.00,47600.00,14000.00,14850.00
06/ 04/ 2017,11350.00,30050.00,117650.00,19650.00,31400.00,37450.00,25900.00,46300.00,13450.00,14450.00
07/ 04/ 2017,11350.00,30050.00,117800.00,19800.00,31000.00,37150.00,26950.00,47300.00,13550.00,14450.00
10/ 04/ 2017,11450.00,29600.00,115150.00,19850.00,32850.00,38900.00,30500.00,48750.00,14150.00,14950.00
11/ 04/ 2017,11350.00,29550.00,115450.00,20400.00,32750.00,38750.00,31650.00,49550.00,13950.00,14850.00
12/ 04/ 2017,11550.00,30100.00,116600.00,20550.00,32950.00,39300.00,31700.00,48200.00,13950.00,14850.00
13/ 04/ 2017,11550.00,30000.00,116650.00,20650.00,32700.00,39650.00,31450.00,48900.00,13950.00,14850.00
14/ 04/ 2017,11500.00,35500.00,121300.00,18300.00,30650.00,40850.00,25650.00,44550.00,13350.00,14450.00
17/ 04/ 2017,11350.00,29500.00,115800.00,20100.00,32350.00,40300.00,28350.00,44650.00,13900.00,14700.00
18/ 04/ 2017,11200.00,29000.00,114100.00,19850.00,31700.00,40100.00,28850.00,44350.00,13850.00,14750.00
19/ 04/ 2017,11350.00,29800.00,114550.00,20150.00,31850.00,40550.00,29700.00,43550.00,13850.00,14750.00
20/ 04/ 2017,11350.00,29800.00,115800.00,20300.00,31650.00,41000.00,29550.00,43700.00,13850.00,14700.00
21/ 04/ 2017,11350.00,29700.00,115250.00,20100.00,31400.00,41050.00,29150.00,43850.00,13850.00,14700.00
24/ 04/ 2017,9550.00,30500.00,115100.00,18400.00,30650.00,50150.00,22750.00,44700.00,13300.00,14500.00
25/ 04/ 2017,11300.00,29900.00,115450.00,21300.00,31650.00,44900.00,29500.00,42850.00,13800.00,14650.00
26/ 04/ 2017,11300.00,29650.00,116050.00,20800.00,31900.00,46050.00,30000.00,43600.00,13800.00,14600.00
27/ 04/ 2017,11300.00,29700.00,115900.00,20400.00,31650.00,46500.00,30550.00,43850.00,13800.00,14600.00
28/ 04/ 2017,11950.00,29850.00,115150.00,20500.00,31100.00,47150.00,31250.00,43500.00,13900.00,14650.00
01/ 05/ 2017,9600.00,31000.00,115100.00,19800.00,31400.00,56150.00,25550.00,44200.00,13500.00,14500.00
02/ 05/ 2017,11300.00,29650.00,116450.00,20400.00,31500.00,49800.00,31600.00,43600.00,13800.00,14600.00
03/ 05/ 2017,11450.00,30150.00,117000.00,20650.00,31400.00,50200.00,32500.00,44050.00,13900.00,14700.00
04/ 05/ 2017,11300.00,29750.00,116450.00,20450.00,30850.00,51050.00,30850.00,43950.00,13800.00,14600.00
05/ 05/ 2017,11500.00,30150.00,117150.00,20650.00,31050.00,50900.00,32250.00,44150.00,13900.00,14700.00
08/ 05/ 2017,11350.00,30100.00,116750.00,20750.00,31700.00,52300.00,32000.00,42650.00,13800.00,14650.00
09/ 05/ 2017,11350.00,30200.00,116750.00,20900.00,31750.00,52550.00,32900.00,42800.00,13800.00,14650.00
10/ 05/ 2017,11350.00,30250.00,116750.00,21050.00,31900.00,52300.00,33200.00,42900.00,13800.00,14650.00
11/ 05/ 2017,9700.00,31750.00,115100.00,21850.00,31500.00,56650.00,33000.00,45800.00,13250.00,14600.00
12/ 05/ 2017,11350.00,30450.00,116750.00,21300.00,31450.00,52000.00,33750.00,42900.00,13800.00,14650.00
15/ 05/ 2017,11300.00,31000.00,116350.00,21600.00,30900.00,51750.00,33000.00,41000.00,13800.00,14650.00
16/ 05/ 2017,11350.00,31400.00,116650.00,21600.00,31050.00,53550.00,33150.00,41750.00,13800.00,14650.00
17/ 05/ 2017,11350.00,31600.00,116700.00,21700.00,31050.00,53400.00,33800.00,41800.00,13800.00,14650.00
18/ 05/ 2017,11300.00,31700.00,116400.00,21900.00,30700.00,53200.00,33600.00,40950.00,13800.00,14650.00
19/ 05/ 2017,11300.00,31900.00,116450.00,22000.00,30300.00,54050.00,33350.00,40900.00,13800.00,14650.00
22/ 05/ 2017,11350.00,31800.00,116500.00,22000.00,30250.00,54750.00,32100.00,40200.00,13800.00,14650.00
23/ 05/ 2017,11550.00,31900.00,116750.00,22050.00,30350.00,55250.00,31900.00,40700.00,13950.00,14800.00
24/ 05/ 2017,11450.00,32300.00,116900.00,21950.00,30350.00,54900.00,33400.00,41400.00,13950.00,14750.00
25/ 05/ 2017,9800.00,32900.00,115100.00,22150.00,29900.00,53900.00,27300.00,40850.00,13350.00,14650.00
26/ 05/ 2017,11350.00,32250.00,119900.00,22050.00,30700.00,56600.00,33350.00,40650.00,13950.00,14750.00
29/ 05/ 2017,11350.00,32050.00,117950.00,22300.00,29950.00,55650.00,34400.00,45500.00,13850.00,14650.00
30/ 05/ 2017,11350.00,32100.00,117550.00,22350.00,30200.00,54250.00,32900.00,42900.00,13850.00,14650.00
31/ 05/ 2017,11300.00,32100.00,117350.00,22300.00,30300.00,52800.00,32300.00,41750.00,13850.00,14700.00
01/ 06/ 2017,9800.00,33150.00,115100.00,21250.00,30400.00,54400.00,23350.00,34550.00,13250.00,14650.00
02/ 06/ 2017,11350.00,32000.00,117150.00,22300.00,30250.00,50800.00,30150.00,39250.00,13950.00,14800.00
05/ 06/ 2017,11350.00,31400.00,117550.00,21850.00,31400.00,49200.00,29950.00,37900.00,13850.00,14700.00
06/ 06/ 2017,11350.00,31250.00,117350.00,21800.00,31600.00,49300.00,29600.00,36700.00,13850.00,14650.00
07/ 06/ 2017,11350.00,31150.00,117350.00,21650.00,31550.00,48900.00,29150.00,36150.00,13850.00,14650.00
08/ 06/ 2017,10500.00,31050.00,117400.00,21800.00,31450.00,48550.00,26850.00,35500.00,13950.00,14750.00
09/ 06/ 2017,11350.00,31000.00,117400.00,22400.00,31000.00,48800.00,25950.00,34600.00,13950.00,14750.00
12/ 06/ 2017,11300.00,28700.00,117600.00,21500.00,31750.00,46050.00,27400.00,35600.00,13800.00,14650.00
13/ 06/ 2017,11400.00,30950.00,117600.00,21550.00,31150.00,43450.00,27100.00,34800.00,13800.00,14700.00
14/ 06/ 2017,11200.00,31100.00,117950.00,21450.00,31450.00,42400.00,25850.00,34150.00,13800.00,14650.00
15/ 06/ 2017,11300.00,31100.00,117950.00,20950.00,31000.00,41900.00,24850.00,32950.00,13650.00,14600.00
16/ 06/ 2017,11200.00,30950.00,117400.00,20950.00,30850.00,40200.00,25100.00,33550.00,13750.00,14550.00
19/ 06/ 2017,11200.00,31750.00,118650.00,21100.00,32200.00,38650.00,27300.00,34250.00,13700.00,14550.00
20/ 06/ 2017,11200.00,32350.00,118700.00,21150.00,32250.00,38300.00,27950.00,34500.00,13700.00,14550.00
21/ 06/ 2017,11200.00,32700.00,119800.00,21250.00,32750.00,37150.00,29850.00,35550.00,13700.00,14550.00
22/ 06/ 2017,11250.00,34500.00,121700.00,21300.00,33000.00,37200.00,31150.00,37200.00,13750.00,14650.00
23/ 06/ 2017,11650.00,39000.00,127200.00,20500.00,40250.00,49900.00,29000.00,35850.00,13450.00,14500.00
26/ 06/ 2017,11650.00,39000.00,127200.00,20500.00,40250.00,49900.00,29000.00,35850.00,13450.00,14500.00
27/ 06/ 2017,11650.00,39000.00,127200.00,20500.00,40250.00,49900.00,29000.00,35850.00,13450.00,14500.00
28/ 06/ 2017,11650.00,39000.00,127200.00,20500.00,40250.00,49900.00,29000.00,35850.00,13450.00,14500.00
29/ 06/ 2017,9650.00,37400.00,130000.00,19300.00,37250.00,65650.00,27050.00,28450.00,12600.00,14150.00
30/ 06/ 2017,9650.00,37400.00,130000.00,19300.00,37250.00,65650.00,27050.00,28450.00,12600.00,14150.00
03/ 07/ 2017,11350.00,34150.00,117450.00,21450.00,37950.00,36650.00,28350.00,38800.00,13900.00,14850.00
04/ 07/ 2017,11200.00,33300.00,117500.00,21250.00,38150.00,35150.00,29700.00,38300.00,13900.00,14850.00
05/ 07/ 2017,11250.00,33100.00,116050.00,21950.00,37250.00,35550.00,28750.00,37900.00,13950.00,14850.00
06/ 07/ 2017,11150.00,32600.00,116050.00,21900.00,37100.00,34750.00,29050.00,38950.00,13850.00,14850.00
07/ 07/ 2017,11100.00,32500.00,116000.00,21900.00,37200.00,35750.00,28850.00,39900.00,13850.00,14900.00
10/ 07/ 2017,11200.00,32050.00,116150.00,21450.00,37100.00,36100.00,29500.00,40400.00,13850.00,14900.00
11/ 07/ 2017,11100.00,31950.00,116200.00,21400.00,37300.00,35450.00,29150.00,42300.00,13850.00,14950.00
12/ 07/ 2017,11150.00,32150.00,116350.00,21550.00,37400.00,34650.00,29400.00,41300.00,13850.00,14950.00
13/ 07/ 2017,11150.00,32050.00,116250.00,21500.00,37850.00,35400.00,29750.00,41800.00,13900.00,14850.00
14/ 07/ 2017,11150.00,31800.00,115500.00,21700.00,37150.00,35300.00,28950.00,40850.00,13800.00,14900.00
17/ 07/ 2017,11100.00,32050.00,115250.00,21750.00,36350.00,34850.00,28950.00,42150.00,13850.00,14850.00
18/ 07/ 2017,11250.00,32350.00,115000.00,22100.00,36850.00,34750.00,31400.00,44200.00,14000.00,14900.00
19/ 07/ 2017,11200.00,32150.00,115400.00,22300.00,36450.00,34900.00,31400.00,43650.00,13900.00,14950.00
20/ 07/ 2017,11200.00,32150.00,115350.00,22300.00,36400.00,34800.00,31650.00,43500.00,13950.00,14950.00
21/ 07/ 2017,11200.00,32150.00,115300.00,22300.00,36100.00,34550.00,31700.00,42700.00,13900.00,14900.00
24/ 07/ 2017,11250.00,32100.00,115050.00,22600.00,35450.00,34100.00,32550.00,42950.00,13950.00,14950.00
25/ 07/ 2017,11200.00,32150.00,115300.00,22700.00,35400.00,34250.00,32650.00,43300.00,13950.00,14900.00
26/ 07/ 2017,11250.00,32400.00,115400.00,22750.00,35100.00,34050.00,32650.00,43250.00,14000.00,14950.00
27/ 07/ 2017,11250.00,32650.00,115500.00,22850.00,34750.00,34200.00,32450.00,42100.00,13950.00,14900.00
28/ 07/ 2017,11250.00,33000.00,115500.00,22750.00,34500.00,33900.00,32450.00,41950.00,14000.00,14900.00
31/ 07/ 2017,11200.00,33600.00,115450.00,22900.00,33500.00,33450.00,31700.00,41600.00,13950.00,14950.00
01/ 08/ 2017,11200.00,34100.00,115150.00,22850.00,33200.00,33350.00,32000.00,41050.00,13950.00,14900.00
02/ 08/ 2017,11200.00,34150.00,115150.00,22800.00,32950.00,33150.00,32200.00,40600.00,13950.00,14900.00
03/ 08/ 2017,11200.00,34250.00,115250.00,22800.00,32650.00,33150.00,32400.00,40350.00,13950.00,14900.00
04/ 08/ 2017,11300.00,34300.00,115000.00,22750.00,32150.00,33000.00,32250.00,40500.00,13950.00,14900.00
07/ 08/ 2017,11200.00,34350.00,115300.00,22700.00,31250.00,32400.00,32300.00,39500.00,13950.00,14900.00
08/ 08/ 2017,11200.00,34350.00,115000.00,22600.00,31100.00,31750.00,32200.00,39050.00,13950.00,14900.00
09/ 08/ 2017,11200.00,34300.00,115100.00,22700.00,30850.00,31650.00,31950.00,38050.00,13950.00,14850.00
10/ 08/ 2017,11200.00,34450.00,115050.00,22600.00,30550.00,31550.00,31800.00,37750.00,13950.00,14900.00
11/ 08/ 2017,11250.00,34500.00,115100.00,22700.00,30450.00,31550.00,32300.00,37500.00,13950.00,14900.00
14/ 08/ 2017,11150.00,34300.00,114850.00,22450.00,29800.00,31200.00,31200.00,35250.00,13900.00,14900.00
15/ 08/ 2017,11200.00,34450.00,114600.00,22400.00,29800.00,30900.00,31800.00,36050.00,13950.00,14850.00
16/ 08/ 2017,11250.00,34150.00,114950.00,22600.00,30100.00,31050.00,31700.00,35700.00,14000.00,14850.00
17/ 08/ 2017,11350.00,33400.00,115250.00,23950.00,34400.00,34850.00,40200.00,40700.00,14600.00,16000.00
18/ 08/ 2017,11250.00,34000.00,114450.00,22600.00,29950.00,30750.00,31600.00,35550.00,14000.00,14900.00
21/ 08/ 2017,11200.00,33650.00,114850.00,22150.00,28750.00,29550.00,31900.00,35100.00,14000.00,14850.00
22/ 08/ 2017,11200.00,33500.00,114800.00,22150.00,28700.00,29450.00,32050.00,35050.00,13950.00,14850.00
23/ 08/ 2017,11250.00,33400.00,115150.00,22300.00,28950.00,29650.00,31650.00,34900.00,14000.00,14850.00
24/ 08/ 2017,11250.00,33450.00,115200.00,22350.00,28850.00,29600.00,31600.00,33850.00,14000.00,14850.00
25/ 08/ 2017,11250.00,33150.00,115050.00,22250.00,28750.00,29250.00,31200.00,34050.00,14000.00,14850.00
28/ 08/ 2017,11250.00,32300.00,115200.00,22250.00,28500.00,29150.00,31850.00,33650.00,14000.00,14850.00
29/ 08/ 2017,11250.00,32800.00,114950.00,22400.00,28450.00,29200.00,32450.00,34300.00,14000.00,14850.00
30/ 08/ 2017,11250.00,33000.00,115950.00,22450.00,28400.00,29200.00,33800.00,34300.00,14000.00,14900.00
31/ 08/ 2017,11250.00,33750.00,118250.00,22500.00,28500.00,29200.00,35000.00,35000.00,14000.00,14900.00
01/ 09/ 2017,11250.00,33750.00,118250.00,22500.00,28500.00,29200.00,35000.00,35000.00,14000.00,14900.00
04/ 09/ 2017,11250.00,32650.00,115700.00,22400.00,28300.00,28950.00,35350.00,34900.00,13950.00,14850.00
05/ 09/ 2017,11300.00,32500.00,115700.00,22400.00,28000.00,28700.00,34100.00,34650.00,13950.00,14800.00
06/ 09/ 2017,11200.00,32450.00,115400.00,22350.00,28200.00,28850.00,33200.00,34350.00,13950.00,14800.00
07/ 09/ 2017,11300.00,32300.00,115050.00,22400.00,28050.00,28800.00,33050.00,34850.00,14000.00,14800.00
08/ 09/ 2017,11300.00,32100.00,114950.00,22400.00,27750.00,28450.00,32650.00,34350.00,14000.00,14850.00
11/ 09/ 2017,11300.00,31650.00,115500.00,22300.00,27750.00,28150.00,32950.00,33150.00,13950.00,14850.00
12/ 09/ 2017,11250.00,31600.00,115000.00,22250.00,27750.00,28250.00,32000.00,32600.00,13950.00,14800.00
13/ 09/ 2017,11300.00,31650.00,115300.00,22450.00,27650.00,27950.00,32550.00,33100.00,13950.00,14800.00
14/ 09/ 2017,11300.00,31400.00,115300.00,22250.00,27850.00,28050.00,32650.00,33000.00,14000.00,14800.00
15/ 09/ 2017,11300.00,31450.00,115300.00,22250.00,27750.00,27900.00,32500.00,33000.00,14000.00,14800.00
18/ 09/ 2017,11250.00,31700.00,114500.00,22350.00,27300.00,27800.00,32400.00,33550.00,14000.00,14750.00
19/ 09/ 2017,11250.00,31600.00,115000.00,22250.00,27200.00,27600.00,32100.00,32700.00,14000.00,14750.00
20/ 09/ 2017,11350.00,31550.00,115200.00,22300.00,26950.00,27450.00,32350.00,32350.00,14000.00,14750.00
21/ 09/ 2017,10300.00,30100.00,113550.00,21350.00,25100.00,25250.00,22750.00,30750.00,13650.00,14750.00
22/ 09/ 2017,11350.00,31700.00,115200.00,22400.00,26900.00,27300.00,31700.00,32150.00,14000.00,14750.00
25/ 09/ 2017,11350.00,31650.00,115200.00,22400.00,26400.00,26900.00,31150.00,31600.00,14000.00,14750.00
26/ 09/ 2017,11350.00,31500.00,115300.00,22450.00,26300.00,26850.00,31050.00,31350.00,14000.00,14700.00
27/ 09/ 2017,11300.00,31500.00,114950.00,22350.00,26100.00,26700.00,30650.00,30900.00,13950.00,14700.00
28/ 09/ 2017,11400.00,31200.00,115200.00,22350.00,26000.00,26450.00,30800.00,31050.00,13950.00,14700.00
29/ 09/ 2017,11350.00,30500.00,115300.00,22250.00,26000.00,26600.00,31050.00,31200.00,14000.00,14700.00
02/ 10/ 2017,11400.00,30200.00,115000.00,22300.00,25300.00,26300.00,32650.00,31850.00,14000.00,14700.00
03/ 10/ 2017,11350.00,30050.00,115250.00,22300.00,25250.00,26100.00,33200.00,31950.00,14000.00,14650.00
04/ 10/ 2017,11350.00,30000.00,115000.00,22250.00,25000.00,25950.00,33650.00,32000.00,14000.00,14650.00
05/ 10/ 2017,11350.00,30050.00,115200.00,22200.00,24950.00,25950.00,33600.00,31800.00,14000.00,14700.00
06/ 10/ 2017,11400.00,30000.00,114750.00,22200.00,24700.00,25850.00,33750.00,32200.00,14000.00,14650.00
09/ 10/ 2017,11350.00,30200.00,114450.00,22100.00,24100.00,25150.00,33950.00,31200.00,13900.00,14600.00
10/ 10/ 2017,11400.00,30100.00,114700.00,22100.00,23900.00,25050.00,34500.00,31150.00,14000.00,14600.00
11/ 10/ 2017,11350.00,30350.00,114500.00,22100.00,23750.00,24950.00,34050.00,30800.00,14000.00,14600.00
12/ 10/ 2017,11350.00,30150.00,114700.00,22150.00,23500.00,24700.00,34050.00,30500.00,14000.00,14650.00
13/ 10/ 2017,11400.00,30350.00,114700.00,22150.00,23600.00,24800.00,33400.00,30500.00,13950.00,14600.00
16/ 10/ 2017,11400.00,30400.00,114700.00,22050.00,23500.00,24600.00,32700.00,30300.00,13950.00,14600.00
17/ 10/ 2017,11400.00,30350.00,114600.00,22050.00,23350.00,24450.00,32650.00,30150.00,13950.00,14550.00
18/ 10/ 2017,11400.00,30400.00,114550.00,22000.00,23150.00,24300.00,32450.00,29850.00,13950.00,14550.00
19/ 10/ 2017,11400.00,30400.00,114600.00,22050.00,23200.00,24250.00,32300.00,29950.00,13950.00,14550.00
20/ 10/ 2017,11400.00,30300.00,114600.00,22050.00,23200.00,24350.00,32050.00,29850.00,13950.00,14550.00
23/ 10/ 2017,11350.00,30000.00,114700.00,21600.00,22850.00,23850.00,30450.00,29250.00,13900.00,14550.00
24/ 10/ 2017,11300.00,30000.00,112900.00,21600.00,23150.00,23850.00,30350.00,29050.00,13850.00,14450.00
25/ 10/ 2017,11300.00,29950.00,114250.00,21500.00,23250.00,23850.00,30300.00,29300.00,13850.00,14450.00
26/ 10/ 2017,11400.00,30250.00,114350.00,21900.00,23600.00,24050.00,30900.00,29950.00,13950.00,14550.00
27/ 10/ 2017,11350.00,30100.00,114250.00,21650.00,23350.00,23700.00,29600.00,29250.00,13900.00,14450.00
30/ 10/ 2017,11400.00,30500.00,113750.00,22250.00,23700.00,23950.00,30650.00,29400.00,13900.00,14550.00
31/ 10/ 2017,11350.00,30150.00,113850.00,21900.00,23800.00,23550.00,30500.00,29050.00,13850.00,14500.00
01/ 11/ 2017,11400.00,30350.00,113850.00,22250.00,24500.00,24100.00,31250.00,30000.00,13900.00,14500.00
02/ 11/ 2017,11400.00,30550.00,113600.00,22100.00,24400.00,23700.00,30850.00,29350.00,13950.00,14450.00
03/ 11/ 2017,11400.00,30300.00,113750.00,22050.00,24400.00,23650.00,30900.00,29200.00,13950.00,14450.00
06/ 11/ 2017,11400.00,30450.00,113800.00,22000.00,25050.00,23650.00,32600.00,30200.00,13950.00,14450.00
07/ 11/ 2017,11400.00,30550.00,113800.00,22000.00,25300.00,23550.00,32750.00,30500.00,13950.00,14450.00
08/ 11/ 2017,11350.00,30250.00,113950.00,21700.00,25050.00,23300.00,32850.00,30000.00,13850.00,14400.00
09/ 11/ 2017,11350.00,30200.00,113950.00,21700.00,25150.00,23350.00,33050.00,30100.00,13900.00,14400.00
10/ 11/ 2017,11350.00,30500.00,113550.00,21950.00,25650.00,23850.00,32750.00,30550.00,13900.00,14400.00
13/ 11/ 2017,11400.00,30750.00,113750.00,22000.00,26000.00,24200.00,34450.00,31450.00,13900.00,14450.00
14/ 11/ 2017,11300.00,30400.00,113550.00,21700.00,25700.00,24050.00,34150.00,30550.00,13850.00,14350.00
15/ 11/ 2017,11400.00,30900.00,113750.00,22050.00,26050.00,24500.00,34550.00,31650.00,13900.00,14400.00
16/ 11/ 2017,11400.00,30850.00,113900.00,22100.00,26150.00,24500.00,34650.00,31800.00,13900.00,14450.00
17/ 11/ 2017,11400.00,30950.00,113750.00,22150.00,26250.00,24650.00,34850.00,31750.00,13900.00,14400.00
20/ 11/ 2017,11400.00,31000.00,113900.00,22350.00,26400.00,24850.00,35900.00,32000.00,13900.00,14450.00
21/ 11/ 2017,11450.00,31100.00,113900.00,22500.00,26600.00,24950.00,35850.00,31700.00,13900.00,14450.00
22/ 11/ 2017,11400.00,30850.00,114000.00,22350.00,26200.00,24600.00,36000.00,30900.00,13850.00,14350.00
23/ 11/ 2017,11400.00,30900.00,114000.00,22500.00,26100.00,24600.00,35900.00,30800.00,13850.00,14350.00
24/ 11/ 2017,11400.00,30900.00,114150.00,22650.00,26000.00,24650.00,35800.00,30900.00,13850.00,14350.00
27/ 11/ 2017,11450.00,31100.00,114100.00,23200.00,26200.00,24650.00,37200.00,31400.00,13900.00,14400.00
28/ 11/ 2017,11450.00,31200.00,113750.00,23300.00,26450.00,24700.00,36600.00,31500.00,13900.00,14400.00
29/ 11/ 2017,11450.00,31000.00,114150.00,23500.00,26450.00,24800.00,36800.00,31550.00,13900.00,14400.00
30/ 11/ 2017,11450.00,31300.00,114150.00,23550.00,26350.00,24750.00,37000.00,31600.00,13900.00,14400.00
01/ 12/ 2017,10700.00,29350.00,112600.00,25100.00,28050.00,27300.00,39900.00,33300.00,14000.00,14800.00
04/ 12/ 2017,11500.00,31600.00,114250.00,23700.00,26400.00,24550.00,38000.00,33350.00,13900.00,14400.00
05/ 12/ 2017,11500.00,31850.00,114250.00,23800.00,26400.00,24650.00,38000.00,33650.00,13900.00,14400.00
06/ 12/ 2017,11500.00,31900.00,114250.00,23900.00,26350.00,24650.00,37700.00,33050.00,13900.00,14400.00
07/ 12/ 2017,11500.00,31850.00,114100.00,24000.00,26450.00,24650.00,37400.00,32800.00,13900.00,14400.00
08/ 12/ 2017,11500.00,31850.00,114200.00,24050.00,26600.00,24700.00,37100.00,32650.00,13900.00,14400.00
11/ 12/ 2017,11500.00,32300.00,114250.00,24300.00,26450.00,24600.00,35900.00,32450.00,13900.00,14400.00
12/ 12/ 2017,11500.00,32600.00,114250.00,24550.00,26400.00,24650.00,35450.00,32650.00,13850.00,14400.00
13/ 12/ 2017,11550.00,32600.00,114250.00,24800.00,26400.00,24650.00,35250.00,32500.00,13900.00,14400.00
14/ 12/ 2017,11550.00,32800.00,114250.00,24900.00,26450.00,24600.00,35000.00,32650.00,13900.00,14400.00
15/ 12/ 2017,11550.00,32900.00,114250.00,25050.00,26500.00,24600.00,34950.00,32850.00,13900.00,14400.00
18/ 12/ 2017,11550.00,33250.00,114200.00,25250.00,26350.00,24550.00,35800.00,35000.00,13900.00,14400.00
19/ 12/ 2017,11600.00,33800.00,114100.00,25550.00,26350.00,24550.00,35050.00,35250.00,13950.00,14400.00
20/ 12/ 2017,11600.00,34000.00,114250.00,25700.00,26400.00,24550.00,35150.00,36350.00,13950.00,14400.00
21/ 12/ 2017,11600.00,34150.00,114350.00,26000.00,26500.00,24550.00,35450.00,37700.00,13950.00,14400.00
22/ 12/ 2017,11600.00,34150.00,114900.00,26150.00,26600.00,24600.00,35950.00,39750.00,13900.00,14300.00
25/ 12/ 2017,10750.00,34900.00,115850.00,25200.00,22000.00,23150.00,35100.00,34450.00,13050.00,13550.00
26/ 12/ 2017,11250.00,33250.00,116900.00,26150.00,25350.00,23900.00,36850.00,37450.00,13500.00,14300.00
27/ 12/ 2017,11600.00,34650.00,114150.00,26700.00,26550.00,24400.00,37400.00,42750.00,13950.00,14350.00
28/ 12/ 2017,11650.00,34700.00,114050.00,26900.00,26550.00,24350.00,37600.00,43400.00,13900.00,14300.00
29/ 12/ 2017,11700.00,34850.00,114250.00,26900.00,26500.00,24300.00,37500.00,43000.00,13950.00,14350.00
01/ 01/ 2018,11050.00,35650.00,115850.00,25200.00,21900.00,22400.00,37100.00,41700.00,13000.00,13550.00
02/ 01/ 2018,11750.00,34800.00,114200.00,26650.00,26300.00,24100.00,38700.00,44350.00,13800.00,14250.00
03/ 01/ 2018,11750.00,34750.00,113650.00,26450.00,26300.00,24150.00,38950.00,45000.00,13850.00,14250.00
04/ 01/ 2018,11750.00,34400.00,114250.00,26200.00,26300.00,24250.00,38600.00,45550.00,13850.00,14250.00
05/ 01/ 2018,11800.00,34550.00,114250.00,26100.00,26350.00,24150.00,38450.00,45500.00,13800.00,14250.00
08/ 01/ 2018,11800.00,34700.00,114150.00,26000.00,26550.00,24250.00,38500.00,44650.00,13800.00,14250.00
09/ 01/ 2018,11850.00,34950.00,114150.00,25900.00,26400.00,24200.00,38800.00,44650.00,13800.00,14200.00
10/ 01/ 2018,11850.00,35150.00,113550.00,25800.00,26400.00,24200.00,38750.00,44250.00,13800.00,14200.00
11/ 01/ 2018,11900.00,35150.00,113900.00,25750.00,26300.00,24250.00,39000.00,44250.00,13800.00,14250.00
12/ 01/ 2018,11950.00,35100.00,113500.00,25700.00,26250.00,24300.00,39150.00,44200.00,13800.00,14200.00
15/ 01/ 2018,11950.00,34700.00,113800.00,25350.00,26150.00,24200.00,40150.00,44250.00,13800.00,14200.00
16/ 01/ 2018,12000.00,34600.00,114150.00,25200.00,26000.00,24150.00,39750.00,43800.00,13800.00,14200.00
17/ 01/ 2018,12000.00,34400.00,114150.00,25100.00,25800.00,24200.00,39700.00,43600.00,13800.00,14150.00
18/ 01/ 2018,12050.00,34250.00,114150.00,25000.00,25700.00,24100.00,39550.00,43400.00,13800.00,14150.00
19/ 01/ 2018,12050.00,34600.00,114150.00,24850.00,25850.00,24150.00,39700.00,43150.00,13800.00,14150.00
22/ 01/ 2018,12050.00,33900.00,114100.00,24750.00,25550.00,24200.00,40000.00,42950.00,13800.00,14150.00
23/ 01/ 2018,12050.00,33750.00,114150.00,24800.00,25400.00,24100.00,40150.00,43000.00,13800.00,14150.00
24/ 01/ 2018,12100.00,33600.00,114150.00,24600.00,25200.00,24150.00,40200.00,42050.00,13800.00,14150.00
25/ 01/ 2018,12100.00,33350.00,114400.00,24550.00,25200.00,24100.00,40300.00,41850.00,13800.00,14150.00
26/ 01/ 2018,12100.00,33000.00,114200.00,24450.00,25150.00,24100.00,40500.00,41500.00,13800.00,14150.00
29/ 01/ 2018,12100.00,32350.00,114150.00,24200.00,25100.00,23900.00,40700.00,41450.00,13800.00,14150.00
30/ 01/ 2018,12100.00,32300.00,114100.00,24150.00,25100.00,23950.00,40700.00,41200.00,13800.00,14150.00
31/ 01/ 2018,12100.00,32100.00,114150.00,24000.00,25050.00,23950.00,40450.00,41150.00,13800.00,14100.00
01/ 02/ 2018,12100.00,32300.00,113750.00,23900.00,24950.00,24000.00,40200.00,40600.00,13750.00,14100.00
02/ 02/ 2018,12100.00,32400.00,114000.00,23850.00,25050.00,24050.00,39800.00,40300.00,13750.00,14100.00
05/ 02/ 2018,12100.00,32350.00,114000.00,23700.00,25150.00,24350.00,39100.00,40250.00,13700.00,14050.00
06/ 02/ 2018,12100.00,32500.00,114000.00,23550.00,25050.00,24500.00,39050.00,40300.00,13750.00,14100.00
07/ 02/ 2018,12100.00,32500.00,114000.00,23550.00,25050.00,25000.00,39150.00,40550.00,13750.00,14100.00
